"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
433,"2019-02-01 13:54:45.1980","2019-02-01 14:01:58.5400",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,176,"Lesley University",42.38674802045056,-71.11901879310608,2279,"Subscriber",1968,1
299,"2019-02-01 13:55:10.6390","2019-02-01 14:00:09.7850",108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,4172,"Subscriber",1996,2
249,"2019-02-01 13:55:22.2290","2019-02-01 13:59:31.6150",108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,2104,"Subscriber",1988,2
279,"2019-02-01 13:56:21.0400","2019-02-01 14:01:00.6920",189,"Kendall T",42.362427842912396,-71.08495473861694,380,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,2345,"Subscriber",1971,1
2086,"2019-02-01 13:56:33.7280","2019-02-01 14:31:20.0860",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,3428,"Subscriber",1996,2
125,"2019-02-01 13:58:03.1260","2019-02-01 14:00:08.5410",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,352,"Ring Rd",42.348278385426255,-71.08044855314802,3614,"Subscriber",1960,1
548,"2019-02-01 13:58:16.8210","2019-02-01 14:07:25.0260",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,345,"Park Plaza at Charles St S.",42.351828068920675,-71.06781138111728,3592,"Subscriber",1991,1
917,"2019-02-01 13:59:02.8090","2019-02-01 14:14:20.4840",226,"Commonwealth Ave At Babcock St",42.35154734791375,-71.12126246094704,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,3583,"Subscriber",1963,1
1076,"2019-02-01 13:59:08.3090","2019-02-01 14:17:04.5070",206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,4220,"Subscriber",1990,1
1067,"2019-02-01 13:59:11.5000","2019-02-01 14:16:58.6580",206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3858,"Subscriber",1993,2
447,"2019-02-01 14:00:07.4730","2019-02-01 14:07:35.1520",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,4385,"Subscriber",1957,1
127,"2019-02-01 14:00:17.3120","2019-02-01 14:02:24.5960",380,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3574,"Subscriber",1998,1
956,"2019-02-01 14:00:20.5640","2019-02-01 14:16:16.9530",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,352,"Ring Rd",42.348278385426255,-71.08044855314802,4386,"Subscriber",1959,2
941,"2019-02-01 14:00:20.6850","2019-02-01 14:16:02.5840",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,189,"Kendall T",42.362427842912396,-71.08495473861694,4077,"Subscriber",1991,1
926,"2019-02-01 14:00:42.0040","2019-02-01 14:16:08.8660",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,4003,"Subscriber",1961,2
425,"2019-02-01 14:01:26.1960","2019-02-01 14:08:31.5020",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,1206,"Subscriber",1975,1
823,"2019-02-01 14:03:09.7990","2019-02-01 14:16:53.4120",19,"Park Dr at Buswell St",42.347241,-71.105301,338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,3865,"Subscriber",1992,1
87,"2019-02-01 14:03:45.5500","2019-02-01 14:05:13.3670",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,4456,"Subscriber",1982,2
1493,"2019-02-01 14:04:02.7800","2019-02-01 14:28:56.1660",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,125,"Hyde Square - Barbara St at Centre St",42.32176525723952,-71.10984160567114,4215,"Subscriber",1992,2
245,"2019-02-01 14:04:50.9910","2019-02-01 14:08:56.0280",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,4345,"Subscriber",1982,2
432,"2019-02-01 14:05:10.5110","2019-02-01 14:12:23.4370",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,19,"Park Dr at Buswell St",42.347241,-71.105301,4448,"Subscriber",1994,1
1007,"2019-02-01 14:07:08.5170","2019-02-01 14:23:56.4420",97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3275,"Subscriber",1990,1
67,"2019-02-01 14:07:07.9970","2019-02-01 14:08:15.7400",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,3902,"Subscriber",1982,2
429,"2019-02-01 14:07:17.4880","2019-02-01 14:14:26.7410",159,"S Huntington Ave at Heath St",42.32760387040573,-71.11089169979095,131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,2719,"Subscriber",1997,1
683,"2019-02-01 14:08:00.6700","2019-02-01 14:19:24.2490",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,2786,"Subscriber",1987,2
610,"2019-02-01 14:07:55.4300","2019-02-01 14:18:05.6830",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,3463,"Subscriber",1989,1
409,"2019-02-01 14:09:27.0590","2019-02-01 14:16:16.9230",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3202,"Subscriber",1990,1
603,"2019-02-01 14:11:25.1690","2019-02-01 14:21:28.6810",356,"Charlestown Navy Yard",42.374124549426526,-71.05481199938367,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,3829,"Subscriber",1991,1
68,"2019-02-01 14:12:34.4980","2019-02-01 14:13:43.0840",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,4057,"Subscriber",1982,2
302,"2019-02-01 14:12:46.6620","2019-02-01 14:17:49.5830",124,"Curtis Hall - South St at Centre St",42.309054,-71.11543,133,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,2307,"Subscriber",1950,1
414,"2019-02-01 14:14:30.8220","2019-02-01 14:21:25.2430",369,"Boston Public Market",42.36254854409333,-71.0573735833168,192,"Purchase St at Pearl St",42.354659,-71.053181,3149,"Subscriber",1995,1
72,"2019-02-01 14:14:51.1090","2019-02-01 14:16:03.1470",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,3628,"Subscriber",1982,2
801,"2019-02-01 14:15:28.2530","2019-02-01 14:28:49.8030",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,2732,"Subscriber",1950,1
503,"2019-02-01 14:16:04.0050","2019-02-01 14:24:27.2410",21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,4,"Tremont St at E Berkeley St",42.345392,-71.069616,3698,"Subscriber",1985,1
497,"2019-02-01 14:16:09.2600","2019-02-01 14:24:26.4580",372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,54,"Tremont St at West St",42.354979,-71.063348,4539,"Subscriber",1988,2
266,"2019-02-01 14:16:51.5570","2019-02-01 14:21:18.2570",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,352,"Ring Rd",42.348278385426255,-71.08044855314802,3256,"Subscriber",1965,1
814,"2019-02-01 14:17:07.3240","2019-02-01 14:30:41.5290",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,4122,"Subscriber",1953,1
310,"2019-02-01 14:17:25.1490","2019-02-01 14:22:35.5500",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,2073,"Subscriber",1990,1
430,"2019-02-01 14:17:36.8630","2019-02-01 14:24:47.2170",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,3469,"Subscriber",1990,2
360,"2019-02-01 14:19:49.7920","2019-02-01 14:25:50.1130",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,3956,"Subscriber",1958,2
1781,"2019-02-01 14:21:06.5800","2019-02-01 14:50:48.5040",30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,78,"Union Square - Somerville",42.379595255143805,-71.09530799109052,2653,"Subscriber",1987,1
390,"2019-02-01 14:24:13.7020","2019-02-01 14:30:43.8510",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,3870,"Subscriber",1998,1
1377,"2019-02-01 14:24:07.7110","2019-02-01 14:47:05.4720",135,"ID Building East",42.344827,-71.028664,135,"ID Building East",42.344827,-71.028664,2381,"Subscriber",1971,1
3603,"2019-02-01 14:24:34.5100","2019-02-01 15:24:38.5060",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,23,"Boston City Hall - 28 State St",42.35892,-71.057629,4387,"Subscriber",1962,1
461,"2019-02-01 14:25:02.5230","2019-02-01 14:32:44.3530",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2393,"Customer",1969,0
326,"2019-02-01 14:25:37.9400","2019-02-01 14:31:04.3910",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3733,"Subscriber",1966,1
175,"2019-02-01 14:26:28.3740","2019-02-01 14:29:23.4350",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,3067,"Subscriber",1996,1
410,"2019-02-01 14:26:29.0680","2019-02-01 14:33:20.0490",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,369,"Boston Public Market",42.36254854409333,-71.0573735833168,3192,"Subscriber",1986,1
311,"2019-02-01 14:28:35.6340","2019-02-01 14:33:46.8780",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,150,"State Street at Channel Center",42.344137,-71.052608,3853,"Subscriber",1993,1
522,"2019-02-01 14:29:12.6570","2019-02-01 14:37:55.1160",78,"Union Square - Somerville",42.379595255143805,-71.09530799109052,108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,3854,"Subscriber",1985,1
1985,"2019-02-01 14:29:56.2810","2019-02-01 15:03:01.9250",334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,4504,"Subscriber",1970,2
180,"2019-02-01 14:30:07.0020","2019-02-01 14:33:07.7460",21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,2982,"Subscriber",1965,1
350,"2019-02-01 14:30:22.1970","2019-02-01 14:36:12.6490",56,"Dudley Square - Dudley St at Warren St",42.32854046293402,-71.08416482806204,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,3455,"Subscriber",1989,1
2491,"2019-02-01 14:31:31.0910","2019-02-01 15:13:02.2420",92,"University of Massachusetts Boston - Integrated Sciences Complex",42.314507,-71.041269,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,2985,"Subscriber",1975,1
597,"2019-02-01 14:31:39.8030","2019-02-01 14:41:37.2560",131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2582,"Subscriber",1993,1
381,"2019-02-01 14:33:05.5880","2019-02-01 14:39:27.3670",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,4437,"Subscriber",1953,1
234,"2019-02-01 14:34:01.2910","2019-02-01 14:37:55.8230",171,"Bunker Hill Community College",42.37408991426522,-71.06905996799469,195,"Child St at North St",42.37150494100319,-71.07249312120985,3366,"Subscriber",1989,1
216,"2019-02-01 14:35:03.1830","2019-02-01 14:38:39.2770",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,2027,"Subscriber",1988,2
380,"2019-02-01 14:35:22.0250","2019-02-01 14:41:42.6310",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,4003,"Subscriber",1990,1
342,"2019-02-01 14:35:50.4680","2019-02-01 14:41:33.0970",19,"Park Dr at Buswell St",42.347241,-71.105301,361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,2903,"Subscriber",1994,1
511,"2019-02-01 14:36:05.8220","2019-02-01 14:44:36.9980",81,"Chinatown T Stop",42.352409,-71.062679,152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,2700,"Subscriber",1991,2
374,"2019-02-01 14:36:10.0800","2019-02-01 14:42:24.1420",107,"Ames St at Main St",42.3625,-71.08822,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,4219,"Subscriber",1994,1
162,"2019-02-01 14:38:20.9900","2019-02-01 14:41:03.1790",100,"Davis Square",42.396969,-71.123024,118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,4379,"Subscriber",1963,1
368,"2019-02-01 14:38:54.6150","2019-02-01 14:45:02.7810",140,"Danehy Park",42.388966,-71.132788,334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,2144,"Subscriber",1983,1
549,"2019-02-01 14:40:11.0560","2019-02-01 14:49:20.1610",352,"Ring Rd",42.348278385426255,-71.08044855314802,365,"Harrison Ave at Bennet St",42.34942609892521,-71.06209959843909,3256,"Subscriber",1967,1
91,"2019-02-01 14:41:31.0200","2019-02-01 14:43:02.2770",117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,185,"Third at Binney",42.36544486137399,-71.08277142047882,4515,"Subscriber",1974,1
822,"2019-02-01 14:42:33.9040","2019-02-01 14:56:16.7070",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2829,"Subscriber",1976,1
564,"2019-02-01 14:44:24.0850","2019-02-01 14:53:48.3910",338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,3865,"Subscriber",1991,1
517,"2019-02-01 14:44:39.2500","2019-02-01 14:53:16.3160",197,"MLK Blvd at Washington St",42.32143814183195,-71.09126061201096,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,2971,"Subscriber",1997,1
711,"2019-02-01 14:45:18.7490","2019-02-01 14:57:10.3650",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3464,"Subscriber",1971,1
379,"2019-02-01 14:45:29.1580","2019-02-01 14:51:48.6270",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,49,"Stuart St at Charles St",42.351146,-71.066289,3670,"Subscriber",1990,1
463,"2019-02-01 14:46:15.4410","2019-02-01 14:53:59.1080",33,"Kenmore Square",42.348706,-71.097009,370,"Dartmouth St at Newbury St",42.35096144421219,-71.07782810926437,3750,"Subscriber",1989,1
208,"2019-02-01 14:46:38.7210","2019-02-01 14:50:07.3520",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,3844,"Subscriber",1996,2
483,"2019-02-01 14:47:13.5600","2019-02-01 14:55:16.6670",49,"Stuart St at Charles St",42.351146,-71.066289,23,"Boston City Hall - 28 State St",42.35892,-71.057629,2361,"Subscriber",1969,1
160,"2019-02-01 14:47:56.6030","2019-02-01 14:50:36.6460",189,"Kendall T",42.362427842912396,-71.08495473861694,107,"Ames St at Main St",42.3625,-71.08822,4077,"Subscriber",1980,1
674,"2019-02-01 14:49:08.1240","2019-02-01 15:00:22.4190",21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3767,"Subscriber",1960,1
892,"2019-02-01 14:50:27.5900","2019-02-01 15:05:19.6250",100,"Davis Square",42.396969,-71.123024,234,"Broadway at Central St",42.39517150121575,-71.09850591982195,2976,"Customer",1969,0
1842,"2019-02-01 14:51:31.8360","2019-02-01 15:22:14.6360",73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,4204,"Subscriber",1974,2
341,"2019-02-01 14:51:41.9190","2019-02-01 14:57:23.6590",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3239,"Subscriber",1991,1
1169,"2019-02-01 14:52:22.1060","2019-02-01 15:11:51.4460",110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,3816,"Customer",1998,1
595,"2019-02-01 14:52:24.0640","2019-02-01 15:02:19.5230",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3930,"Subscriber",1978,1
520,"2019-02-01 14:52:34.6500","2019-02-01 15:01:15.1960",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,138,"Newmarket Square T Stop - Massachusetts Ave at Newmarket Square",42.326599,-71.066498,4437,"Subscriber",1953,1
172,"2019-02-01 14:52:54.7140","2019-02-01 14:55:47.3290",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,51,"Washington St at Lenox St",42.3350989929096,-71.07903778553009,4144,"Subscriber",1990,1
390,"2019-02-01 14:53:16.7710","2019-02-01 14:59:46.8930",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,7,"Fan Pier",42.3533905070523,-71.04457139968872,2094,"Subscriber",1988,1
566,"2019-02-01 14:53:22.9410","2019-02-01 15:02:49.3800",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,115,"Porter Square Station",42.387995,-71.119084,2351,"Subscriber",1994,1
779,"2019-02-01 14:53:23.9510","2019-02-01 15:06:23.0760",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,318,"Ames St at Broadway",42.3636929,-71.0875672,4503,"Subscriber",1988,2
123,"2019-02-01 14:53:54.9900","2019-02-01 14:55:58.5340",89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,4169,"Subscriber",1996,2
